1330741,213997,2018-09-22,9999-12-31
449510,982322,2021-03-26,2023-05-25
4404293,968395,2019-09-16,2024-10-24
3239619,619632,2022-11-30,9999-12-31
423353,876346,2020-02-12,2020-02-28
269128,382621,2018-08-17,2022-01-11
328645,660757,2020-02-14,2020-04-30
1086526,61144,2018-09-22,2020-01-14
3135870,529653,2018-09-22,2020-01-13
377563,830974,2022-11-30,2023-11-01
1378644,247219,2020-05-18,2023-05-25
4366671,941076,2022-08-16,9999-12-31
486661,1023855,2020-08-30,2021-09-30
1099390,72008,2022-11-30,9999-12-31
1291136,191078,2022-11-30,9999-12-31
4370324,943866,2020-06-19,2020-06-25
778374,1391313,2023-07-19,9999-12-31
519178,1056640,2020-11-05,9999-12-31
1706461,283111,2021-04-20,2023-05-25
3722213,821823,2021-04-29,2022-11-30
543494,1187021,2021-05-10,2024-12-10
643746,1269816,2021-10-21,2023-04-12
1090806,64729,2021-01-29,2023-04-24
1046118,32911,2022-11-30,9999-12-31
3294018,667717,2022-11-30,9999-12-31
284210,397445,2018-08-20,2020-04-29
328472,659148,2020-08-30,9999-12-31
3206515,591455,2021-12-22,9999-12-31
374374,827816,2019-03-01,2019-11-11
1158053,113318,2020-01-15,2022-11-30
3291830,665743,2020-01-15,2021-09-30
1380616,248805,2022-11-30,9999-12-31
1122906,91300,2020-05-14,2021-09-30
4369371,943140,2020-08-27,2024-10-24
3010409,419858,2020-01-14,2022-11-30
1120002,89220,2020-12-11,2023-05-25
639897,1266374,2021-10-12,2022-11-30
3297441,670902,2024-12-11,9999-12-31
240130,354344,2018-08-17,9999-12-31
1220409,152792,2018-09-22,2020-01-14
101760,11646,2018-09-12,2020-07-21
780417,1393258,2023-08-02,2024-10-24
365002,810552,2022-02-28,9999-12-31
1263162,175909,2019-03-08,9999-12-31
1121790,90601,2020-07-31,2021-09-30
442035,974858,2020-10-06,2024-10-24
439078,959109,2023-04-19,9999-12-31
1365498,236773,2018-09-22,2018-11-19
659344,1284010,2021-12-24,9999-12-31
3067015,467939,2021-04-27,9999-12-31
253792,367691,2025-04-01,9999-12-31
1706290,283048,2020-05-15,2021-09-30
640911,1267159,2021-10-15,2025-03-20
3294301,667980,2021-10-26,2023-04-24
656430,1281346,2021-12-15,2022-02-22
3118577,514945,2020-11-18,2021-09-30
182252,297798,2022-06-22,9999-12-31
1004181,2294,2020-06-18,2021-09-30
1350970,226960,2020-01-15,2023-05-25
4303476,885557,2022-06-24,2024-10-24
328729,661523,2021-03-26,9999-12-31
3728133,824378,2018-09-22,2023-04-24
3343369,714114,2021-03-26,2023-05-25
1191553,134585,2022-11-30,9999-12-31
1148695,107320,2024-11-16,9999-12-31
1075904,53095,2019-11-04,2022-06-30
3244994,624250,2020-01-14,2023-04-24
3226132,608072,2020-11-19,2023-05-25
3102049,499947,2023-01-19,9999-12-31
659149,1283835,2021-12-23,9999-12-31
1308925,200816,2020-04-28,9999-12-31
1713770,286468,2018-09-26,2020-01-13
671923,1295461,2022-03-04,9999-12-31
624140,1251416,2025-05-30,9999-12-31
621247,1248628,2025-07-10,9999-12-31
101766,11689,2020-08-21,9999-12-31
231534,346124,2018-08-17,9999-12-31
639683,1265943,2021-10-11,2023-11-01
328425,658688,2019-10-30,2020-04-29
655844,1280941,2021-12-16,2022-02-22
4344495,924457,2020-06-10,9999-12-31
275522,388933,2019-05-16,2019-05-20
664442,1288684,2024-07-10,9999-12-31
289861,403019,2018-08-20,2022-07-29
3140964,533994,2023-04-19,2025-01-25
3118253,514673,2022-11-30,2023-11-01
531176,1068704,2022-01-14,2023-04-24
3154721,546040,2020-01-15,2023-05-25
1126792,93729,2019-11-04,2022-06-30
1004816,2742,2018-09-22,2020-01-13
6623298,1130859,2020-05-15,2023-04-24
376905,830319,2021-04-23,2021-09-30
250430,364398,2018-08-17,9999-12-31
360262,805886,2018-10-30,9999-12-31
3344011,714726,2021-04-21,2023-05-25
1044140,31362,2022-11-30,9999-12-31
101178,7529,2025-04-03,9999-12-31
3161466,551853,2022-11-30,2023-04-24
3250537,629104,2021-05-31,2023-05-25
100861,5375,2025-04-11,2025-04-11
3712709,818385,2018-09-22,2020-01-13
1352360,227849,2020-09-17,2022-11-30
1336638,217529,2020-05-06,2021-09-30
433924,920657,2020-09-17,2022-11-30
3348679,719092,2020-08-31,2021-09-30
3046683,449849,2020-11-20,2022-11-30
1714750,287016,2020-01-16,2023-05-25
3142310,535150,2018-09-22,2020-02-27
3298858,672197,2021-01-31,2023-05-25
1333166,215456,2021-12-21,2023-04-24
244006,358108,2022-07-18,9999-12-31
1041034,28923,2020-12-30,2021-02-18
419504,872517,2020-11-30,2024-10-24
1279359,184329,2024-07-10,9999-12-31
3032403,437597,2020-12-24,2022-11-30
1323041,209295,2020-01-15,2022-10-07
1139629,101544,2020-09-17,2022-11-30
1001378,362,2022-11-30,9999-12-31
382912,836288,2021-03-26,2023-05-25
3723524,822471,2018-09-22,2020-01-13
295179,408287,2018-12-12,2020-02-11
1152375,109715,2018-09-22,2020-05-14
439138,959513,2021-07-01,9999-12-31
3231190,612416,2020-01-15,2023-05-25
204450,319552,2021-02-26,2022-01-11
262148,375800,2024-08-22,9999-12-31
3311046,683466,2022-11-30,2023-04-24
161319,273408,2020-05-06,9999-12-31
573920,1217406,2021-10-26,2023-11-01
777905,1390729,2023-07-25,9999-12-31
1119744,89000,2020-11-30,2023-05-25
523527,1061002,2022-06-02,2023-06-03
260222,373906,2018-08-20,2020-06-29
4313229,895593,2021-11-26,9999-12-31
382777,836154,2020-04-08,9999-12-31
491297,1028477,2020-11-30,2022-11-30
3003358,414284,2023-09-21,9999-12-31
4356643,933553,2021-11-30,2024-10-24
3382446,750433,2020-08-31,2021-09-30
100465,2618,2020-07-15,9999-12-31
789509,1402343,2023-12-08,9999-12-31
3336667,707834,2020-10-08,2023-04-24
1257029,172831,2019-03-28,2020-01-14
783743,1396555,2023-08-29,9999-12-31
273548,386984,2020-08-30,9999-12-31
3248540,627364,2023-03-27,9999-12-31
362816,808397,2020-11-27,2023-04-24
3724440,822899,2022-11-30,9999-12-31
292393,405519,2019-10-29,2020-04-30
3149061,541092,2020-05-06,2023-05-25
1321147,208101,2020-12-23,2023-05-25
3250896,629418,2020-02-27,2021-09-30
4402902,967439,2018-08-17,2019-09-17
1179620,127020,2020-07-24,2023-05-25
4370486,943990,2018-10-11,2019-09-17
1706299,283054,2024-03-21,9999-12-31
484939,1022142,2022-05-31,2023-04-24
568468,1211967,2023-05-16,9999-12-31
799958,1412851,2023-12-15,9999-12-31
3130895,525502,2024-11-08,9999-12-31
3724469,822912,2020-01-15,2023-05-25
1376657,245595,2024-10-25,9999-12-31
3195860,582279,2021-04-20,2022-11-30
195197,310419,2019-04-29,2021-04-23
8302945,1165556,2020-12-31,2021-09-30
655569,1280547,2024-06-19,9999-12-31
4407598,970596,2020-04-09,9999-12-31
1004343,2419,2020-01-15,2022-11-30
1113840,83981,2020-01-15,2022-10-26
614688,1242791,2021-07-20,2022-01-12
1186585,131447,2024-04-10,9999-12-31
822600,1435371,2025-04-10,9999-12-31
1021217,14237,2021-11-26,2022-11-30
4807369,1014474,2021-05-28,2021-09-30
271277,384744,2018-08-17,2023-04-24
1009171,5758,2020-01-13,9999-12-31
349305,795313,2018-09-11,2020-04-30
269130,382623,2019-10-30,2020-04-30
3732087,826433,2020-05-15,2023-05-25
787853,1400717,2023-09-20,2024-11-28
1031896,21995,2018-09-22,2020-01-13
674029,1297344,2022-03-18,9999-12-31
444227,977047,2022-11-30,9999-12-31
1047304,33798,2020-10-20,2023-05-25
721732,1338450,2022-11-01,9999-12-31
6600853,1120957,2023-07-13,2023-07-18
1353019,228267,2018-09-22,2020-01-14
378992,832394,2021-01-31,2022-01-11
1334564,216264,2020-05-15,2021-09-30
305348,455878,2020-07-09,2023-11-01
508845,1046339,2021-03-30,2024-10-24
152390,264830,2019-05-16,2019-05-20
130489,198526,2020-08-30,2022-01-12
4391971,959909,2020-09-18,2022-05-31
421206,874211,2021-03-31,2023-04-24
477642,1010635,2020-11-30,2022-05-31
3721997,821728,2020-10-29,2023-05-18
4356640,933550,2023-08-03,2024-10-24
229915,344554,2021-02-26,9999-12-31
3393811,761150,2020-02-14,9999-12-31
274730,388149,2020-12-23,2023-04-24
704902,1322150,2024-10-25,9999-12-31
3273527,648940,2020-01-15,2021-09-30
121728,150798,2018-09-12,2020-07-21
4349136,927881,2019-09-16,9999-12-31
1140926,102387,2018-09-22,2024-01-15
1355004,229627,2018-09-22,2020-01-14
4372485,945562,2021-11-30,2024-10-24
3713312,818528,2020-07-31,2023-04-24
474217,1007214,2024-01-16,9999-12-31
305726,459161,2019-10-29,9999-12-31
632332,1259146,2021-09-15,2025-03-20
809086,1421917,2024-02-15,9999-12-31
1011273,7181,2020-08-31,2021-09-30
224428,339233,2022-12-19,9999-12-31
1218879,151841,2020-11-30,2022-11-30
3227221,608999,2018-09-22,2020-01-14
252842,366762,2018-08-20,2020-04-30
321665,600001,2018-09-12,2020-04-30
251659,365595,2021-03-24,2022-05-10
3713181,818496,2020-01-16,2021-09-30
1262796,175727,2024-08-23,9999-12-31
4400782,966030,2020-12-23,2024-10-24
3187128,574673,2023-04-19,2025-01-25
319775,583927,2020-02-14,2020-04-30
443452,976272,2022-11-30,2025-04-05
658271,1283054,2022-12-19,9999-12-31
464416,997408,2021-01-31,2023-05-25
4365454,940161,2020-04-09,2022-05-31
500277,1037715,2021-12-22,2024-11-23
304671,449872,2019-05-16,2019-05-20
238090,352389,2018-09-12,2020-03-30
3247363,626314,2020-10-22,2021-09-30
494369,1031537,2021-03-25,2022-11-30
306285,464196,2018-09-12,2020-04-30
3405967,772823,2020-09-29,2023-11-01
471627,1004635,2023-06-07,9999-12-31
1123134,91440,2021-03-26,2022-11-30
632102,1258924,2022-07-19,9999-12-31
726799,1342253,2022-10-28,9999-12-31
1115533,85444,2022-11-30,9999-12-31
438888,957777,2021-03-26,2023-05-25
1370725,240868,2020-06-18,2021-09-30
271665,385125,2019-04-29,2020-10-02
1278089,183600,2018-09-22,2020-01-13
3723041,822232,2020-01-15,9999-12-31
3730046,825455,2018-09-22,2020-01-14
1152484,109797,2018-09-22,9999-12-31
873339,1486031,2025-02-24,9999-12-31
216489,331442,2020-06-17,2021-09-30
4302295,884353,2018-08-17,9999-12-31
613272,1241378,2022-03-11,2023-11-01
490729,1027912,2021-02-26,9999-12-31
277131,390525,2019-05-16,2020-03-31
632157,1258979,2024-12-06,9999-12-31
1165947,118390,2020-01-15,2022-11-30
3732334,826519,2018-09-22,2020-01-13
3079298,478840,2024-09-26,9999-12-31
471892,1004898,2022-06-27,9999-12-31
1714602,286942,2023-07-27,9999-12-31
4402893,967432,2018-08-20,2020-07-30
1029020,19860,2020-11-30,2022-11-30
406728,859886,2021-03-31,2022-01-11
440254,967198,2020-06-18,2023-04-24
1064488,45754,2020-05-06,2022-11-30
1371460,241408,2020-05-15,2021-09-30
296731,409820,2018-08-20,2020-03-31
502657,1040163,2022-01-13,9999-12-31
482557,1019765,2021-03-31,2023-05-25
547587,1191019,2021-05-31,2023-04-24
444068,976888,2022-09-23,9999-12-31
3729359,825025,2018-09-22,2020-01-13
4373135,946050,2020-11-30,2024-10-24
851299,1463884,2024-09-12,9999-12-31
371095,817926,2020-01-15,2023-04-24
748541,1361516,2023-02-14,2023-04-24
792339,1405146,2023-10-21,9999-12-31
294310,407421,2018-08-20,9999-12-31
331968,691747,2022-06-22,9999-12-31
192959,308212,2020-07-14,9999-12-31
3079339,478876,2021-05-31,9999-12-31
8323343,1167261,2018-09-22,2018-10-09
3039327,443457,2018-09-22,2020-01-13
464684,997676,2021-07-01,9999-12-31
3030941,436404,2024-05-11,9999-12-31
389845,843165,2022-11-30,9999-12-31
3030929,436392,2019-02-05,2023-08-10
1106697,77863,2018-09-22,2020-01-14
212787,327788,2018-09-12,2020-07-21
794361,1407177,2024-03-21,9999-12-31
348841,794855,2020-04-15,2022-01-11
677362,1300412,2022-03-14,2023-06-20
3394345,761663,2020-07-31,2023-05-25
788187,1400994,2023-11-02,2024-02-13
765388,1378355,2023-05-05,2023-11-01
3098913,497040,2024-05-11,9999-12-31
3384077,751963,2024-06-13,9999-12-31
1371250,241256,2018-09-22,2020-01-14
122355,154796,2018-09-12,2020-07-21
476558,1009553,2024-11-08,9999-12-31
1102760,74641,2019-11-12,2022-11-30
741314,1354244,2023-05-19,9999-12-31
762106,1374968,2023-04-18,9999-12-31
854122,1467035,2024-09-24,9999-12-31
4321099,903736,2020-04-20,2024-10-24
3263012,639793,2020-05-06,9999-12-31
484804,1022007,2020-06-25,2022-05-31
103990,28021,2018-08-17,9999-12-31
3196411,582758,2018-09-22,2023-11-01
3373878,742406,2020-02-27,2023-05-25
3044962,448360,2020-09-17,2023-05-25
3202024,587587,2024-06-19,9999-12-31
1311994,202687,2018-09-22,2020-01-13
1343697,222099,2020-09-17,2022-11-30
412811,865889,2024-04-10,9999-12-31
4364521,939486,2022-06-27,9999-12-31
3146989,539315,2020-09-17,2023-05-25
435845,934925,2020-05-15,2024-10-17
3016747,424837,2020-05-06,9999-12-31
672104,1295622,2022-02-18,2025-03-20
1009067,5684,2025-03-15,9999-12-31
559780,1203326,2022-11-30,2023-04-24
3040486,444418,2018-09-22,9999-12-31
539399,1076921,2025-05-30,9999-12-31
1325636,210856,2020-12-23,2022-11-30
1036560,25500,2022-11-30,2023-04-24
3410423,777270,2020-09-29,2023-05-25
765030,1377942,2024-12-21,9999-12-31
440101,966167,2020-05-05,9999-12-31
3151569,543318,2018-12-14,2020-01-14
3044226,447703,2022-11-30,2023-04-24
3706234,816620,2020-05-18,2022-11-30
4335719,917964,2018-08-20,9999-12-31
435983,935951,2020-06-19,2023-04-24
490920,1028103,2021-03-04,9999-12-31
3061319,462806,2018-09-22,2022-12-13
1220534,152874,2018-09-22,2020-01-14
522726,1060203,2025-01-15,9999-12-31
373610,827055,2022-11-28,9999-12-31
218228,333142,2020-12-08,2023-08-16
253035,366952,2021-03-31,2022-09-26
3101763,499675,2018-09-22,2023-01-24
3732135,826450,2020-09-17,2022-11-30
1082455,58150,2022-11-30,2023-04-24
1259112,173875,2020-07-17,2025-01-31
3292033,665931,2020-04-23,2021-09-30
1365969,237126,2020-01-16,2021-10-22
3380351,748479,2018-09-22,2022-10-04
164921,276883,2021-03-23,2022-01-11
1709489,284221,2022-11-30,2023-04-24
4411116,972906,2020-07-28,2024-10-24
1286364,188260,2021-10-26,2023-04-24
4328665,911463,2021-03-30,2024-10-24
102174,14617,2022-07-20,9999-12-31
3113838,510904,2025-02-19,9999-12-31
3087123,486071,2020-01-15,2021-09-30
1186815,131592,2020-01-15,2022-11-30
165048,277005,2019-10-29,2022-05-11
347013,793067,2021-03-31,2022-01-12
1710682,284760,2018-09-22,9999-12-31
4407671,970645,2022-07-25,2024-10-24
606795,1235160,2021-07-28,2023-11-01
3267751,643941,2024-10-19,9999-12-31
4369521,943261,2020-12-30,2021-09-30
3206970,591858,2020-01-15,2021-09-30
1176635,125164,2018-09-22,2020-01-13
298853,411906,2020-04-09,9999-12-31
1377879,246604,2020-05-15,2021-09-30
365060,810610,2020-12-24,2022-01-13
1333336,215560,2024-08-23,9999-12-31
1380890,249036,2022-11-30,2025-06-07
523527,1061002,2022-05-27,2022-06-02
297339,410415,2018-09-12,2020-04-30
1100379,72837,2020-06-19,2023-05-25
3074526,474531,2023-10-27,9999-12-31
146167,258806,2019-10-29,9999-12-31
509930,1047422,2022-10-06,2022-11-01
320684,591742,2023-08-16,2023-08-16
3284989,659397,2023-05-25,9999-12-31
549755,1193265,2021-02-12,2021-09-30
594598,1225483,2021-07-01,9999-12-31
1138160,100582,2020-05-06,2022-11-30
3238029,618263,2021-02-25,2022-11-30
4376904,948937,2022-09-23,2024-08-14
3132284,526697,2020-04-09,2022-09-02
250302,364272,2018-08-17,9999-12-31
110621,77449,2018-09-11,2024-03-20
3713961,818703,2022-11-30,9999-12-31
368564,814041,2020-01-29,2020-10-02
676216,1299324,2022-04-03,9999-12-31
3372128,740805,2021-04-30,2023-05-25
1371801,241684,2020-01-15,2024-01-01
235253,349709,2021-03-31,9999-12-31
4385054,955138,2024-11-08,9999-12-31
1711077,284998,2022-11-30,2023-04-24
3037231,441682,2022-11-30,2023-04-24
827512,1440325,2024-08-23,2024-08-27
847522,1460126,2024-09-03,9999-12-31
556008,1199513,2025-02-26,9999-12-31
3400795,767880,2021-03-26,2023-05-25
1171370,121804,2022-11-30,2023-11-01
3381658,749699,2024-09-17,9999-12-31
8307330,1166050,2021-04-30,2021-09-30
451344,984353,2020-11-30,2023-05-25
104847,34677,2020-12-23,9999-12-31
100393,2108,2020-09-21,9999-12-31
4342744,923240,2021-03-30,2021-09-30
260448,374128,2018-08-20,2020-04-30
331118,683586,2025-07-10,9999-12-31
3339818,710744,2020-09-28,2023-05-25
3219452,602406,2018-09-22,9999-12-31
1196337,137544,2022-11-30,9999-12-31
1165947,118390,2022-11-30,9999-12-31
453972,986979,2020-08-31,2024-10-24
3244721,624015,2020-08-31,2023-05-25
1061984,44759,2020-01-15,2022-11-30
3726187,823450,2022-11-30,9999-12-31
3025753,431974,2021-02-05,2022-11-30
437357,946388,2020-10-29,2021-09-30
3405015,771881,2020-05-06,2023-05-25
3007577,417597,2020-05-14,2022-11-30
1316575,205363,2018-11-14,2019-07-30
464742,997734,2020-08-30,2021-09-30
3710988,817937,2022-11-30,2024-04-04
236603,350983,2018-08-20,9999-12-31
3113380,510488,2024-01-16,9999-12-31
3322597,694487,2020-01-15,9999-12-31
808382,1421180,2024-09-26,9999-12-31
749817,1362753,2023-07-19,9999-12-31
516172,1053643,2021-04-30,2022-06-30
612485,1240591,2021-07-08,2021-07-14
155243,267553,2020-12-23,9999-12-31
307611,475922,2021-01-18,2023-11-01
1002496,1116,2024-10-25,9999-12-31
372634,823524,2020-01-15,2022-11-30
1126769,93714,2024-12-30,9999-12-31
3729684,825200,2019-10-28,9999-12-31
4401236,966323,2020-08-30,2024-10-24
3083208,482453,2018-09-22,2020-01-13
3235607,616175,2020-05-06,2022-11-30
8336130,1168521,2020-09-29,2023-05-25
365158,810707,2019-10-29,2020-04-30
3274390,649693,2020-01-15,9999-12-31
3145647,538112,2020-10-29,2022-11-30
1361948,234179,2018-09-22,9999-12-31
676751,1299766,2022-09-26,9999-12-31
392316,845618,2020-06-19,2023-04-24
4301089,883137,2019-09-18,2022-05-31
298344,411402,2020-04-16,2022-01-11
3369540,738405,2024-05-11,9999-12-31
423507,876500,2020-05-05,9999-12-31
219556,334442,2022-04-21,2022-04-21
4402990,967488,2018-08-17,2020-07-30
412655,865737,2022-11-30,9999-12-31
3072372,472632,2023-09-20,9999-12-31
437874,950378,2021-07-01,2023-11-01
617844,1245588,2022-11-30,2023-11-01
1221584,153557,2023-06-07,9999-12-31
1068279,48119,2020-05-06,2021-09-30
605907,1234392,2022-03-02,2024-10-24
3408566,775422,2020-12-11,2023-05-25
335391,723964,2020-04-22,2022-09-26
4314935,897367,2020-05-05,2021-09-30
3187749,575213,2021-02-26,2022-11-30
3154955,546239,2022-11-30,2023-04-24
828894,1441602,2024-05-23,9999-12-31
748541,1361516,2024-03-16,9999-12-31
1710445,284615,2018-09-22,2020-01-14
496720,1033864,2021-03-31,2022-11-30
104807,34372,2018-09-12,2020-07-21
265367,378948,2022-01-14,2023-04-24
622110,1249628,2022-01-14,9999-12-31
800369,1413205,2024-12-11,9999-12-31
161420,273506,2018-09-19,9999-12-31
1074472,52009,2020-02-27,9999-12-31
1200257,140047,2022-11-30,9999-12-31
495630,1032780,2020-08-08,9999-12-31
3135744,529560,2022-10-26,2022-11-30
856495,1469196,2025-05-29,9999-12-31
263499,377120,2024-01-10,9999-12-31
3147133,539439,2023-04-06,9999-12-31
486397,1023595,2020-12-23,2023-01-30
3347574,718044,2018-09-22,2020-01-14
721669,1338369,2023-01-19,9999-12-31
1714272,286748,2023-02-13,2025-01-21
1711040,284972,2020-01-16,2021-09-30
1362437,234508,2019-09-25,2020-01-14
1372290,242069,2020-10-20,2023-05-25
416211,869244,2022-11-30,2023-11-01
3046238,449471,2023-08-22,9999-12-31
1233601,160581,2025-03-15,9999-12-31
3256520,634272,2018-09-22,2020-01-14
399638,852881,2020-01-29,2022-01-11
627079,1254215,2021-09-15,2025-03-20
218706,333604,2022-06-01,9999-12-31
363576,809143,2022-06-27,9999-12-31
1072229,50497,2022-11-30,9999-12-31
4352671,930556,2021-05-13,2024-10-24
3182781,570696,2018-09-22,9999-12-31
1262847,175755,2018-09-22,2020-01-13
1145225,105095,2021-12-07,2022-11-30
452628,985635,2020-07-24,2023-05-25
121046,146384,2018-08-20,9999-12-31
3143459,536180,2020-08-30,2023-11-01
470764,1003774,2020-05-15,2022-11-30
4320335,902963,2018-08-17,9999-12-31
1005347,3124,2025-04-15,9999-12-31
358557,804240,2018-08-28,2023-04-24
3728047,824338,2020-02-25,2023-05-25
470635,1003646,2020-09-25,9999-12-31
4337217,919121,2018-08-20,2019-09-17
3235037,615702,2020-10-29,2021-09-30
3062551,463933,2020-08-30,2022-11-30
3139661,532964,2022-11-30,2023-11-01
3257503,635117,2020-05-15,2022-11-30
1707789,283600,2020-11-30,2022-11-30
645483,1271427,2021-11-01,9999-12-31
1325779,210962,2025-02-26,9999-12-31
770457,1383275,2023-06-29,2024-08-23
1093893,67271,2020-09-29,2022-11-30
263475,377096,2024-09-26,9999-12-31
525998,1063471,2021-11-24,2023-11-01
6582070,1114095,2020-01-15,2023-11-01
280608,393909,2019-12-10,9999-12-31
1344232,222468,2022-07-26,9999-12-31
1092463,66111,2020-09-17,2022-11-30
4384505,954718,2020-01-29,2021-09-30
453836,986843,2022-06-22,2023-11-01
235368,349822,2018-09-12,2020-07-21
118608,131108,2018-09-12,2020-07-21
1085505,60371,2021-04-20,2022-11-30
108048,56616,2021-10-26,9999-12-31
176244,291982,2020-08-30,2022-01-12
331205,684386,2024-05-03,9999-12-31
208361,323414,2018-08-17,2020-03-30
1124063,92025,2020-04-09,2023-05-25
229243,343896,2019-10-29,2019-12-03
3273770,649164,2024-05-11,9999-12-31
1238732,163433,2020-05-14,2022-11-30
253677,367579,2020-07-16,9999-12-31
3060507,462072,2021-03-23,2023-05-25
1369609,239945,2018-09-22,2020-01-13
102346,15834,2018-09-12,2020-03-31
3258443,635940,2022-11-30,9999-12-31
416008,869042,2019-12-10,9999-12-31
3008745,418522,2020-06-18,2022-11-30
1310832,201971,2018-09-22,9999-12-31
630318,1257232,2020-01-15,2021-09-30
478005,1010998,2021-05-31,2023-05-25
462583,995578,2021-05-18,2023-05-25
3340369,711255,2018-09-22,2020-01-14
502095,1039607,2025-02-26,9999-12-31
4810882,1017820,2020-04-20,2022-05-31
1039689,27869,2020-05-06,9999-12-31
3015223,423674,2019-02-05,2023-09-15
1713328,286240,2020-01-16,2020-03-30
294761,407871,2018-08-17,9999-12-31
4316616,899112,2022-09-23,2024-10-24
347724,793761,2021-05-10,2023-04-24
455635,988636,2024-07-09,2024-07-09
3279231,654099,2022-11-30,9999-12-31
682770,1304980,2022-04-05,9999-12-31
445312,978131,2020-07-24,2020-10-02
624027,1251209,2021-12-24,9999-12-31
243782,357887,2020-08-24,9999-12-31
1068665,48350,2020-05-15,2021-09-30
3417830,784665,2020-01-15,2021-09-30
119935,139466,2021-10-26,9999-12-31
3707254,816932,2020-01-16,2023-05-25
3339513,710452,2018-09-22,2020-01-14
350982,796966,2022-12-19,2024-05-29
4303150,885223,2020-05-14,2024-10-24
294437,407547,2020-11-11,2023-04-24
1713063,286074,2020-01-16,2025-07-10
3268677,644758,2023-01-19,9999-12-31
3065196,466283,2022-11-30,2023-04-24
415868,868902,2021-01-21,2023-05-25
281140,394417,2020-11-11,2023-04-24
553113,1196623,2021-02-18,2023-11-01
1219354,152144,2018-09-22,2020-01-14
3064576,465709,2018-09-22,2020-09-03
380964,834352,2019-04-11,2022-11-18
300874,418520,2020-08-24,2022-01-12
818440,1431333,2024-04-02,9999-12-31
453178,986185,2022-11-30,2025-04-10
4407380,970442,2020-04-09,2024-10-24
1005545,3278,2022-11-30,9999-12-31
3192112,579032,2020-05-06,2021-09-30
3272404,647963,2024-01-19,9999-12-31
1710453,284622,2019-04-10,2020-01-13
4381585,952493,2020-12-11,2022-05-31
284793,398010,2018-08-20,2020-04-30
1378289,246934,2018-10-25,2021-09-30
462730,995725,2021-04-30,2023-04-24
1369165,239590,2022-11-30,9999-12-31
8304276,1165726,2020-02-27,9999-12-31
8341127,1169058,2018-09-27,9999-12-31
1706442,283107,2018-09-22,2023-01-24
1102531,74467,2018-09-24,2024-07-04
1098995,71666,2024-12-11,9999-12-31
1018282,12124,2020-01-15,2023-05-25
684676,1306526,2022-04-12,9999-12-31
3135744,529560,2022-11-30,2023-04-24
918629,1531211,2025-05-28,9999-12-31
4370559,944053,2018-08-17,9999-12-31
1365233,236575,2022-11-30,2023-04-24
1242244,165294,2022-11-30,9999-12-31
1315763,204851,2020-01-15,9999-12-31
3360972,730433,2021-04-21,2023-05-25
1301170,196389,2022-11-30,2023-04-24
240542,354743,2022-03-17,2023-12-08
1338702,218763,2020-01-15,2021-09-30
4320144,902760,2020-09-18,9999-12-31
615131,1243168,2021-07-01,2023-11-01
1074856,52284,2018-09-22,9999-12-31
424821,877806,2022-03-11,2023-04-24
4348930,927722,2018-08-17,9999-12-31
3147183,539479,2023-10-03,2023-12-14
1184314,130022,2020-05-14,2023-05-25
410523,863635,2020-07-09,9999-12-31
385876,839224,2019-05-09,2020-04-30
552100,1195611,2021-03-25,2024-10-24
183339,298841,2021-03-24,9999-12-31
289944,403102,2021-05-28,9999-12-31
1004343,2419,2022-11-30,2023-04-24
3413638,780448,2018-09-22,2020-01-14
636692,1263299,2021-10-06,9999-12-31
360578,806196,2020-04-09,2022-01-12
3124481,519991,2022-11-30,9999-12-31
100861,5375,2018-10-30,2025-04-03
4393613,961067,2020-01-29,2024-04-06
1042706,30255,2018-09-22,2020-01-14
1359629,232671,2022-11-29,2022-11-30
733673,1346805,2025-02-19,9999-12-31
656538,1281450,2022-11-16,9999-12-31
635962,1262573,2021-10-05,9999-12-31
1713850,286502,2018-09-22,2020-01-14
1019389,12917,2024-06-19,9999-12-31
234055,348563,2019-10-30,2020-04-29
3710956,817928,2018-09-22,2020-01-14
3712392,818301,2020-01-16,2021-09-30
102882,19716,2020-07-16,2023-11-01
627125,1254231,2021-09-14,2025-03-20
3055304,457438,2023-06-07,9999-12-31
731042,1344606,2024-09-11,9999-12-31
1016778,11096,2022-11-30,9999-12-31
779791,1392641,2023-11-29,9999-12-31
4361127,936954,2022-02-28,2024-10-24
4363080,938415,2025-03-01,9999-12-31
3253662,631795,2022-11-30,2023-04-24
1713295,286221,2020-01-16,2023-05-25
1319584,207139,2020-06-18,2022-11-30
3007575,417595,2025-05-23,9999-12-31
215488,330457,2018-08-17,2020-04-27
3081493,480860,2020-11-30,9999-12-31
3197897,584052,2023-07-27,9999-12-31
674035,1297327,2022-01-29,2024-03-19
438274,953391,2021-04-29,2021-09-30
1352360,227849,2022-11-30,2023-11-01
714957,1332691,2023-01-24,9999-12-31
1713286,286217,2018-09-22,2020-01-13
3136344,530080,2020-01-13,2022-11-30
657559,1282383,2021-12-15,2025-03-20
101223,7836,2025-02-19,2025-03-03
3021299,428445,2022-11-30,2023-11-01
313816,531668,2020-04-22,2021-09-30
237492,351827,2024-03-13,2024-12-05
692919,1312756,2024-01-16,9999-12-31
776777,1389650,2023-07-14,2024-11-09
3224175,606387,2018-09-22,2020-01-13
222243,337079,2018-10-30,9999-12-31
6626156,1132460,2021-01-21,2023-05-25
139588,252491,2020-11-13,9999-12-31
3193564,580290,2020-03-19,2020-05-04
